id,path,label
1,flusense_data/1jc3YPwYfC4segment10.wav,speech
1,flusense_data/1jc3YPwYfC4segment12.wav,speech
1,flusense_data/1jc3YPwYfC4segment15.wav,speech
1,flusense_data/1jc3YPwYfC4segment17.wav,speech
1,flusense_data/1jc3YPwYfC4segment19.wav,speech
1,flusense_data/1jc3YPwYfC4segment21.wav,speech
1,flusense_data/1jc3YPwYfC4segment25.wav,speech
1,flusense_data/1jc3YPwYfC4segment27.wav,speech
1,flusense_data/1jc3YPwYfC4segment29.wav,speech
1,flusense_data/1jc3YPwYfC4segment31.wav,speech
1,flusense_data/1jc3YPwYfC4segment33.wav,speech
1,flusense_data/1jc3YPwYfC4segment35.wav,speech
1,flusense_data/1jc3YPwYfC4segment37.wav,speech
1,flusense_data/1jc3YPwYfC4segment39.wav,speech
1,flusense_data/1jc3YPwYfC4segment41.wav,speech
1,flusense_data/1jc3YPwYfC4segment43.wav,speech
1,flusense_data/1jc3YPwYfC4segment46.wav,speech
1,flusense_data/1jc3YPwYfC4segment48.wav,speech
1,flusense_data/1jc3YPwYfC4segment50.wav,speech
1,flusense_data/1jc3YPwYfC4segment53.wav,speech
1,flusense_data/1jc3YPwYfC4segment55.wav,speech
1,flusense_data/1jc3YPwYfC4segment57.wav,speech
1,flusense_data/1jc3YPwYfC4segment58.wav,speech
1,flusense_data/1jc3YPwYfC4segment59.wav,speech
1,flusense_data/1jc3YPwYfC4segment61.wav,speech
1,flusense_data/1jc3YPwYfC4segment63.wav,speech
1,flusense_data/1jc3YPwYfC4segment65.wav,speech
1,flusense_data/1jc3YPwYfC4segment66.wav,speech
1,flusense_data/1jc3YPwYfC4segment69.wav,speech
1,flusense_data/1jc3YPwYfC4segment71.wav,speech
1,flusense_data/1jc3YPwYfC4segment74.wav,speech
1,flusense_data/1jc3YPwYfC4segment76.wav,speech
1,flusense_data/1jc3YPwYfC4segment77.wav,speech
1,flusense_data/1jc3YPwYfC4segment79.wav,speech
1,flusense_data/1jc3YPwYfC4segment80.wav,speech
1,flusense_data/1jc3YPwYfC4segment81.wav,speech
1,flusense_data/1jc3YPwYfC4segment82.wav,speech
1,flusense_data/1jc3YPwYfC4segment84.wav,speech
1,flusense_data/1jc3YPwYfC4segment86.wav,speech
1,flusense_data/1jc3YPwYfC4segment87.wav,speech
1,flusense_data/oBLLs2UcJbQsegment1.wav,speech
3,flusense_data/oBLLs2UcJbQsegment3.wav,speech
3,flusense_data/oBLLs2UcJbQsegment4.wav,speech
3,flusense_data/oBLLs2UcJbQsegment5.wav,speech
3,flusense_data/oBLLs2UcJbQsegment10.wav,speech
3,flusense_data/oBLLs2UcJbQsegment13.wav,speech
3,flusense_data/oBLLs2UcJbQsegment17.wav,speech
3,flusense_data/oBLLs2UcJbQsegment19.wav,speech
3,flusense_data/oBLLs2UcJbQsegment20.wav,speech
3,flusense_data/oBLLs2UcJbQsegment23.wav,speech
3,flusense_data/oBLLs2UcJbQsegment25.wav,speech
3,flusense_data/oBLLs2UcJbQsegment26.wav,speech
3,flusense_data/oBLLs2UcJbQsegment29.wav,speech
3,flusense_data/oBLLs2UcJbQsegment31.wav,speech
3,flusense_data/oBLLs2UcJbQsegment39.wav,speech
3,flusense_data/oBLLs2UcJbQsegment41.wav,speech
3,flusense_data/oBLLs2UcJbQsegment42.wav,speech
3,flusense_data/oBLLs2UcJbQsegment44.wav,speech
4,flusense_data/4txOUgXllWEsegment2.wav,speech
4,flusense_data/4txOUgXllWEsegment4.wav,speech
4,flusense_data/4txOUgXllWEsegment5.wav,speech
4,flusense_data/4txOUgXllWEsegment8.wav,speech
4,flusense_data/4txOUgXllWEsegment10.wav,speech
4,flusense_data/4txOUgXllWEsegment12.wav,speech
4,flusense_data/4txOUgXllWEsegment13.wav,speech
4,flusense_data/4txOUgXllWEsegment15.wav,speech
4,flusense_data/4txOUgXllWEsegment16.wav,speech
4,flusense_data/4txOUgXllWEsegment18.wav,speech
4,flusense_data/4txOUgXllWEsegment20.wav,speech
4,flusense_data/4txOUgXllWEsegment22.wav,speech
4,flusense_data/4txOUgXllWEsegment23.wav,speech
4,flusense_data/4txOUgXllWEsegment24.wav,speech
4,flusense_data/4txOUgXllWEsegment26.wav,speech
4,flusense_data/4txOUgXllWEsegment28.wav,speech
4,flusense_data/4txOUgXllWEsegment30.wav,speech
4,flusense_data/4txOUgXllWEsegment31.wav,speech
4,flusense_data/4txOUgXllWEsegment33.wav,speech
4,flusense_data/4txOUgXllWEsegment35.wav,speech
4,flusense_data/4txOUgXllWEsegment37.wav,speech
4,flusense_data/4txOUgXllWEsegment39.wav,speech
4,flusense_data/4txOUgXllWEsegment41.wav,speech
4,flusense_data/4txOUgXllWEsegment42.wav,speech
4,flusense_data/4txOUgXllWEsegment44.wav,speech
4,flusense_data/4txOUgXllWEsegment45.wav,speech
4,flusense_data/4txOUgXllWEsegment46.wav,speech
4,flusense_data/4txOUgXllWEsegment48.wav,speech
4,flusense_data/4txOUgXllWEsegment52.wav,speech
4,flusense_data/4txOUgXllWEsegment53.wav,speech
4,flusense_data/4txOUgXllWEsegment55.wav,speech
4,flusense_data/4txOUgXllWEsegment56.wav,speech
4,flusense_data/4txOUgXllWEsegment59.wav,speech
4,flusense_data/4txOUgXllWEsegment62.wav,speech
4,flusense_data/4txOUgXllWEsegment64.wav,speech
4,flusense_data/4txOUgXllWEsegment66.wav,speech
2,flusense_data/VGUn3tueVLEsegment1.wav,speech
2,flusense_data/VGUn3tueVLEsegment3.wav,speech
2,flusense_data/VGUn3tueVLEsegment5.wav,speech
2,flusense_data/VGUn3tueVLEsegment7.wav,speech
2,flusense_data/VGUn3tueVLEsegment10.wav,speech
2,flusense_data/VGUn3tueVLEsegment12.wav,speech
2,flusense_data/VGUn3tueVLEsegment14.wav,speech
2,flusense_data/VGUn3tueVLEsegment16.wav,speech
2,flusense_data/VGUn3tueVLEsegment18.wav,speech
2,flusense_data/VGUn3tueVLEsegment20.wav,speech
2,flusense_data/VGUn3tueVLEsegment25.wav,speech
2,flusense_data/VGUn3tueVLEsegment27.wav,speech
2,flusense_data/VGUn3tueVLEsegment29.wav,speech
