id,path,label
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment1.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment3.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment5.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment7.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment9.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment11.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment13.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment14.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment16.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment18.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment20.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment22.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment23.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment24.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment26.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment28.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment30.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment32.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment34.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment36.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment38.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment40.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment42.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment44.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment45.wav,cough
1jc3YPwYfC4,flusense_data/1jc3YPwYfC4segment47.wav,cough
